source,name,phone,address,category,city,country,company_number,incorporated_on,status,keyword,reason,date_found,contacted
overpass,Cha Kee,+44 7899 547 405,"347 North End Road, London, SW6 1NN",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Il Conte,+44 20 7434 1823,"17 Air Street, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Honesto,+44 20 7287 1318,"84 Brewer Street, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tiwa 'N' Tiwa,+44 20 3737 5331,"34b Peckham High Street, London, SE15 5DP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Thai Venue,+44 20 8763 9626,"200 Brighton Road, Coulsdon, CR5 2NF",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Osteria Del Portico,+44 20 8840 3297,"7A The Green, London, W5 5DA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Empire Lounge,+44 20 7358 1745,"777-787 Old Kent Road, London, SE15 1NZ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,L'Autre,+44 20 7499 4680,"5b Shepherd Street, London, W1J 7HP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Manos Grill,+44 20 8966 4140,"1026 Harrow Road, London, NW10 5NN",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Cous Cous Cafe,+44 20 7727 6597,"7 Porchester Gardens, London, W2 4DB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Noodles City,+44 20 7277 2020,"21-22 Camberwell Green, London, SE5 7AA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Watandar,+44 20 8690 4238,"377 Lewisham High Street, London, SE13 6NZ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Arbil City,+44 20 7624 4462,"185 Kilburn High Road, London, NW6 7HY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Roti and Spice,+44 20 8364 0565,"752 Green Lanes, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Al-Dhiyafa,+44 20 7723 2797,"228 Edgware Road, London, W2 1DW",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Nala,+44 20 7287 5274,"1 Lower John Street, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Conrad's Kitchen,+44 20 3720 7641,"197 Lea Bridge Road, London, E10 7PN",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Diyarbakir Sofrasi,+44 20 7723 1441,"458 Edgware Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Penang Satay House,+44 2083 408 707,"9 Turnpike Lane, London, N8 0EP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Mazar Kabuli,+44 7718 182087,"69 Turnpike Lane, London, N8 0EE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Moza,+44 20 8893 2001,"6 High Street, Feltham, TW13 4HT",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bunz & Gunz,+44 20 8810 1991,"125 Uxbridge Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Persian Palace,+44 20 8840 2015,"143-145 Uxbridge Road, London, W13 9AU",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Dim Sum Duck,+44 20 7278 8878,"124 King's Cross Road, London, WC1X 9DS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Golden Delight,+44 20 7237 7590,"130 Grange Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Chelo,+44 20 7289 1222,"8 Lauderdale Parade, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Moira,+44 20 7538 9001,"2 Mastmaker Road, London, E14 9AW",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Tannourine,+44 20 7018 0330,"334 Harrow Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Dhaanya,+44 20 7729 6898,"106 Hoxton Street, London, N1 6SG",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Flourish Kitchen,+44 20 3685 7795,"3 Brownhill Road, London, SE6 2HG",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Al Deewan,+44 20 7706 0022,"11 Sale Place, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Queen Of Sheba,+44 20 7402 6667,"3 - 4 Bouverie Place, London, W2 1RE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Ryath Indian Tandoori,+44 20 7262 4621,"32 Norfolk Place, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Lezziz,+44 20 8446 6111,"361 Ballards Lane, London, N12 8LJ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,AEDA London,+44 20 7402 6116,"28 Sussex Place, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Sfoglia Bologna,+44 20 7247 3354,"3 Middlesex Street, London, E1 7AA",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,LINNAEAN,+44 20 3993 6089,"2 New Union Square, London, SW11 7AX",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Alounak Restaurant,+44 20 7229 4158,"44 Westbourne Grove, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Jia - Dim Sum,+44 20 7584 7188,"1 Harrington Road, London, SW7 3ES",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Darby's,+44 20 7537 3111,"3 Viaduct Gardens, London, SW11 7AY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Cocoro Kaiseki,+44 20 7221 9790,"45 Moscow Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Kung Fu Oriental Buffet,+44 20 7341 0849,"180-182 Earl's Court Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Granger and Co.,+44 20 7229 9111,"175 Westbourne Grove, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Franzos Green Street,+44 20 8472 2600,"11-13 Carlton Terrace, London, E7 8LH",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Pinnacle Grill & Restaurant,+44 1708 606 633,London,restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Layang-Layang,+44 7432 482888,"23 Pembridge Road, London, W11 3HG",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,The Market Thai,+44 20 7460 8320,"240A Portobello Road, London, W11 1LL",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Saporitalia,+44 20 7243 3257,"271 Portobello Road, London, W11 1LR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Portobello Garden Caffe,+44 20 7792 8419,"269b Portobello Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Kipferl,+44 20 8969 5852,"95 Golborne Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Poppy's,+44 20 8748 2351,"78 Glenthorne Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Your Mum's Kitchen,+44 20 3302 4390,"17 Goldhurst Terrace, London, NW6 3HX",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Ajimi Japanese Restaurant,+44 20 3062 9668,"116 Churchfield Road, London, W3 6BY",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Alounak,+44 20 7603 1130,"10 Russell Gardens, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bullgogi Restaurant,+44 20 7792 1760,"145 Notting Hill Gate, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Khobkhun,+44 20 7584 9514,"9a Gloucester Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,L'Arte Della Pizza,+44 20 8940 5889,"1-2 Twickenham Road, Richmond, TW9 2SE",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Pizzeria San Vito,+44 20 3759 8956,"49 Beckenham Road, Beckenham, BR3 4PR",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Stick & Bowl,+44 20 7937 2778,"31 Kensington High Street, London, W8 5NP",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Vecchiomondo,+44 20 3582 0708,"118 Cromwell Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Mohsen,+44 20 7603 9888,"152 Warwick Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Bellingham Fish Bar,+44 20 8697 6431,"26 Randlesdown Road, London, SE6 3BT",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Espresso Pizza,+44 20 8889 9477,"110 Myddleton Road, London, N22 8NQ",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Thai Town,+44 20 8286 3681,"34 High Street Colliers Wood, London, SW19 2AB",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Steak & Oysters,+44 20 7341 4529,"231 Earl's Court Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Thali,+44 20 7373 2626,"166 Old Brompton Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Niu Ko,+44 20 3336 8158; +44 7765 555135,"111 Gloucester Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Ciro's Pizza Pomodoro,+44 20 7589 1278,"51 Beauchamp Place, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,My & Sanne,+44 20 7584 3369,"215 Brompton Road, London",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
overpass,Faraya,+44 20 8616 0170,"55 Old Brompton Road, London, SW7 3JS",restaurant,London,GB,,,,,No website listed on OpenStreetMap for this restaurant - potential web design / marketing lead.,2026-08-27,no
